date,sales,promotion,day_of_week,month,year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28
2015-11-21,863726.882,0.040430141434454045,5,11,2015,665619.668,867597.333,929723.344,859950.711
2015-11-22,1015844.285,0.054236155888793526,6,11,2015,863726.882,1056159.462,1077361.956,1018783.142
2015-11-23,696685.461,0.04414801330266314,0,11,2015,1015844.285,716508.709,683644.902,649914.352
2015-11-24,612710.2009999999,0.09104089324603885,1,11,2015,696685.461,618919.988,623529.179,587066.101
2015-11-25,658917.83,0.25205004696867894,2,11,2015,612710.2009999999,683954.187,689746.212,599387.122
2015-11-26,530358.33,0.04102984108875975,3,11,2015,658917.83,560452.567,506937.664,511860.069
2015-11-27,645086.036,0.1416410709594092,4,11,2015,530358.33,665619.668,626674.025,635875.891
2015-11-28,850596.004,0.03980395139500326,5,11,2015,645086.036,863726.882,867597.333,915956.852
2015-11-29,1070619.803,0.052320784505421665,6,11,2015,850596.004,1015844.285,1056159.462,819250.388
2015-11-30,762036.124,0.04190845419816345,0,11,2015,1070619.803,696685.461,716508.709,762549.7949999999
2015-12-01,857620.943,0.08739184206232706,1,12,2015,762036.124,612710.2009999999,618919.988,1033439.133
2015-12-02,867269.576,0.21879009047585915,2,12,2015,857620.943,658917.83,683954.187,855494.44
2015-12-03,676883.032,0.04364796368540082,3,12,2015,867269.576,530358.33,560452.567,649662.671
2015-12-04,749354.132,0.12360554782394927,4,12,2015,676883.032,645086.036,665619.668,671145.788
2015-12-05,966202.368,0.0363828356918289,5,12,2015,749354.132,850596.004,863726.882,929723.344
2015-12-06,1143119.319,0.04657882612514924,6,12,2015,966202.368,1070619.803,1015844.285,1077361.956
2015-12-07,822334.709,0.037106845504681234,0,12,2015,1143119.319,762036.124,696685.461,683644.902
2015-12-08,712569.17,0.08204965842123088,1,12,2015,822334.709,857620.943,612710.2009999999,623529.179
2015-12-09,747893.782,0.22700107165752584,2,12,2015,712569.17,867269.576,658917.83,689746.212
2015-12-10,657427.179,0.036810084482375806,3,12,2015,747893.782,676883.032,530358.33,506937.664
2015-12-11,708392.808,0.1230548475585314,4,12,2015,657427.179,749354.132,645086.036,626674.025
2015-12-12,915667.884,0.038161495680457874,5,12,2015,708392.808,966202.368,850596.004,867597.333
2015-12-13,1059425.421,0.03814747050514658,6,12,2015,915667.884,1143119.319,1070619.803,1056159.462
2015-12-14,811613.722,0.028152207608929513,0,12,2015,1059425.421,822334.709,762036.124,716508.709
2015-12-15,779809.953,0.08131442251545615,1,12,2015,811613.722,712569.17,857620.943,618919.988
2015-12-16,859930.249,0.20996206519070829,2,12,2015,779809.953,747893.782,867269.576,683954.187
2015-12-17,809809.749,0.035615138043985195,3,12,2015,859930.249,657427.179,676883.032,560452.567
2015-12-18,893569.902,0.1089045499207067,4,12,2015,809809.749,708392.808,749354.132,665619.668
2015-12-19,1095523.518,0.04425921507236872,5,12,2015,893569.902,915667.884,966202.368,863726.882
2015-12-20,1175416.964,0.03670089450912502,6,12,2015,1095523.518,1059425.421,1143119.319,1015844.285
2015-12-21,1072887.477,0.03104609636523887,0,12,2015,1175416.964,811613.722,822334.709,696685.461
2015-12-22,1141861.91,0.06300273909653402,1,12,2015,1072887.477,779809.953,712569.17,612710.2009999999
2015-12-23,1196146.058,0.1802997029983106,2,12,2015,1141861.91,859930.249,747893.782,658917.83
2015-12-24,1083680.315,0.02748617335546969,3,12,2015,1196146.058,809809.749,657427.179,530358.33
2015-12-26,946725.191,0.032617018426839346,5,12,2015,1083680.315,893569.902,708392.808,645086.036
2015-12-27,837714.129,0.03505261757379289,6,12,2015,946725.191,1095523.518,915667.884,850596.004
2015-12-28,789678.913,0.027862592805488782,0,12,2015,837714.129,1175416.964,1059425.421,1070619.803
2015-12-29,870762.026,0.06586360140606316,1,12,2015,789678.913,1072887.477,811613.722,762036.124
2015-12-30,1030043.736,0.19514285459428296,2,12,2015,870762.026,1141861.91,779809.953,857620.943
2015-12-31,964641.541,0.02548425913165189,3,12,2015,1030043.736,1196146.058,859930.249,867269.576
2016-01-01,16433.394,0.09193523869749609,4,1,2016,964641.541,1083680.315,809809.749,676883.032
2016-01-02,1066677.424,0.014780681249329597,5,1,2016,16433.394,946725.191,893569.902,749354.132
2016-01-03,1226735.718,0.02701936816027395,6,1,2016,1066677.424,837714.129,1095523.518,966202.368
2016-01-04,955956.875,0.01991990695186956,0,1,2016,1226735.718,789678.913,1175416.964,1143119.319
2016-01-05,835305.439,0.06617501984205325,1,1,2016,955956.875,870762.026,1072887.477,822334.709
2016-01-06,821685.656,0.21530918144687683,2,1,2016,835305.439,1030043.736,1141861.91,712569.17
2016-01-07,653504.367,0.025069292306657227,3,1,2016,821685.656,964641.541,1196146.058,747893.782
2016-01-08,713608.334,0.1132569410267005,4,1,2016,653504.367,16433.394,1083680.315,657427.179
2016-01-09,989208.458,0.015838785923522704,5,1,2016,713608.334,1066677.424,946725.191,708392.808
2016-01-10,1094693.837,0.02503690810492797,6,1,2016,989208.458,1226735.718,837714.129,915667.884
2016-01-11,705495.241,0.01942910342041556,0,1,2016,1094693.837,955956.875,789678.913,1059425.421
2016-01-12,647057.461,0.07162192199805266,1,1,2016,705495.241,835305.439,870762.026,811613.722
2016-01-13,660045.317,0.22742680712027535,2,1,2016,647057.461,821685.656,1030043.736,779809.953
2016-01-14,561972.623,0.030358637239166722,3,1,2016,660045.317,653504.367,964641.541,859930.249
2016-01-15,671027.1,0.12229350200610378,4,1,2016,561972.623,713608.334,16433.394,809809.749
2016-01-16,959827.147,0.02462741762814508,5,1,2016,671027.1,989208.458,1066677.424,893569.902
2016-01-17,1057997.343,0.029881320788912414,6,1,2016,959827.147,1094693.837,1226735.718,1095523.518
2016-01-18,709784.23,0.0267349867719659,0,1,2016,1057997.343,705495.241,955956.875,1175416.964
2016-01-19,630929.751,0.0837607307568541,1,1,2016,709784.23,647057.461,835305.439,1072887.477
2016-01-20,738744.013,0.24321500931067444,2,1,2016,630929.751,660045.317,821685.656,1141861.91
2016-01-21,552820.769,0.018402922919127884,3,1,2016,738744.013,561972.623,653504.367,1196146.058
2016-01-22,648430.428,0.10999492145979307,4,1,2016,552820.769,671027.1,713608.334,1083680.315
2016-01-23,906754.834,0.009755589568767603,5,1,2016,648430.428,959827.147,989208.458,946725.191
2016-01-24,980927.758,0.019496189035360132,6,1,2016,906754.834,1057997.343,1094693.837,837714.129
2016-01-25,658090.687,0.011844040880645374,0,1,2016,980927.758,709784.23,705495.241,789678.913
2016-01-26,609465.788,0.062356825843684606,1,1,2016,658090.687,630929.751,647057.461,870762.026
2016-01-27,647253.678,0.22565396530662898,2,1,2016,609465.788,738744.013,660045.317,1030043.736
2016-01-28,533709.849,0.038508260693536495,3,1,2016,647253.678,552820.769,561972.623,964641.541
2016-01-29,660492.7579999999,0.12849875032240704,4,1,2016,533709.849,648430.428,671027.1,16433.394
2016-01-30,969938.377,0.035780416388246486,5,1,2016,660492.7579999999,906754.834,959827.147,1066677.424
2016-01-31,1093211.229,0.04643882687377701,6,1,2016,969938.377,980927.758,1057997.343,1226735.718
2016-02-01,872063.315,0.040055583578813884,0,2,2016,1093211.229,658090.687,709784.23,955956.875
2016-02-02,765233.208,0.08300567635585412,1,2,2016,872063.315,609465.788,630929.751,835305.439
2016-02-03,772360.939,0.2182925540205238,2,2,2016,765233.208,647253.678,738744.013,821685.656
2016-02-04,650328.167,0.061854476003343706,3,2,2016,772360.939,533709.849,552820.769,653504.367
2016-02-05,768586.508,0.14388915736730573,4,2,2016,650328.167,660492.7579999999,648430.428,713608.334
2016-02-06,941954.076,0.05052169762042624,5,2,2016,768586.508,969938.377,906754.834,989208.458
2016-02-07,697791.631,0.05708828284872336,6,2,2016,941954.076,1093211.229,980927.758,1094693.837
2016-02-08,636542.6769999999,0.05403794944608248,0,2,2016,697791.631,872063.315,658090.687,705495.241
2016-02-09,746939.64,0.09401585648875188,1,2,2016,636542.6769999999,765233.208,609465.788,647057.461
2016-02-10,790988.714,0.23823213108448976,2,2,2016,746939.64,772360.939,647253.678,660045.317
2016-02-11,646375.371,0.09372183056151748,3,2,2016,790988.714,650328.167,533709.849,561972.623
2016-02-12,698152.07,0.17643545624665985,4,2,2016,646375.371,768586.508,660492.7579999999,671027.1
2016-02-13,859023.027,0.0891547974766921,5,2,2016,698152.07,941954.076,969938.377,959827.147
2016-02-14,940214.499,0.10128622575091772,6,2,2016,859023.027,697791.631,1093211.229,1057997.343
2016-02-15,746671.29,0.09268749170736162,0,2,2016,940214.499,636542.6769999999,872063.315,709784.23
2016-02-16,719111.886,0.11911217526447615,1,2,2016,746671.29,746939.64,765233.208,630929.751
2016-02-17,723794.722,0.2652690620200461,2,2,2016,719111.886,790988.714,772360.939,738744.013
2016-02-18,570072.678,0.07473795297377855,3,2,2016,723794.722,646375.371,650328.167,552820.769
2016-02-19,672510.1340000001,0.15831561729298785,4,2,2016,570072.678,698152.07,768586.508,648430.428
2016-02-20,883790.221,0.06391510299365487,5,2,2016,672510.1340000001,859023.027,941954.076,906754.834
2016-02-21,991384.27,0.0757902180554065,6,2,2016,883790.221,940214.499,697791.631,980927.758
2016-02-22,698907.636,0.07157576541344299,0,2,2016,991384.27,746671.29,636542.6769999999,658090.687
2016-02-23,641329.061,0.11709595364804465,1,2,2016,698907.636,719111.886,746939.64,609465.788
2016-02-24,675573.378,0.2625096647902546,2,2,2016,641329.061,723794.722,790988.714,647253.678
2016-02-25,557959.328,0.06514134843893138,3,2,2016,675573.378,570072.678,646375.371,533709.849
2016-02-26,641922.802,0.16792248330197185,4,2,2016,557959.328,672510.1340000001,698152.07,660492.7579999999
2016-02-27,916704.069,0.08173064190904121,5,2,2016,641922.802,883790.221,859023.027,969938.377
2016-02-28,994502.727,0.08933202955410298,6,2,2016,916704.069,991384.27,940214.499,1093211.229
2016-02-29,726619.758,0.06980802743324246,0,2,2016,994502.727,698907.636,746671.29,872063.315
2016-03-01,897927.643,0.11760983173117436,1,3,2016,726619.758,641329.061,719111.886,765233.208
2016-03-02,878452.365,0.2384275486582588,2,3,2016,897927.643,675573.378,723794.722,772360.939
2016-03-03,671564.752,0.060254240383360684,3,3,2016,878452.365,557959.328,570072.678,650328.167
2016-03-04,747546.796,0.14698414144497252,4,3,2016,671564.752,641922.802,672510.1340000001,768586.508
2016-03-05,1028620.677,0.05351710424541661,5,3,2016,747546.796,916704.069,883790.221,941954.076
2016-03-06,1078958.509,0.06234638258921224,6,3,2016,1028620.677,994502.727,991384.27,697791.631
2016-03-07,738126.524,0.06025616009430925,0,3,2016,1078958.509,726619.758,698907.636,636542.6769999999
2016-03-08,642291.345,0.10300250893151923,1,3,2016,738126.524,897927.643,641329.061,746939.64
2016-03-09,694645.849,0.2538479273342638,2,3,2016,642291.345,878452.365,675573.378,790988.714
2016-03-10,572491.857,0.06429753462851438,3,3,2016,694645.849,671564.752,557959.328,646375.371
2016-03-11,664893.513,0.14769024224184302,4,3,2016,572491.857,747546.796,641922.802,698152.07
2016-03-12,898101.11,0.055582357536558435,5,3,2016,664893.513,1028620.677,916704.069,859023.027
2016-03-13,954980.33,0.0666519183698789,6,3,2016,898101.11,1078958.509,994502.727,940214.499
2016-03-14,668066.393,0.0607609145218595,0,3,2016,954980.33,738126.524,726619.758,746671.29
2016-03-15,668183.703,0.11225514879102043,1,3,2016,668066.393,642291.345,897927.643,719111.886
2016-03-16,739805.378,0.2553606172892677,2,3,2016,668183.703,694645.849,878452.365,723794.722
2016-03-17,580452.532,0.07186477911685636,3,3,2016,739805.378,572491.857,671564.752,570072.678
2016-03-18,666756.819,0.14306823459723778,4,3,2016,580452.532,664893.513,747546.796,672510.1340000001
2016-03-19,895038.512,0.05569148738484674,5,3,2016,666756.819,898101.11,1028620.677,883790.221
2016-03-20,929605.582,0.07040664908571945,6,3,2016,895038.512,954980.33,1078958.509,991384.27
2016-03-21,690469.801,0.06294557841205281,0,3,2016,929605.582,668066.393,738126.524,698907.636
2016-03-22,622695.837,0.1111158930070059,1,3,2016,690469.801,668183.703,642291.345,641329.061
2016-03-23,714881.174,0.2484055832752983,2,3,2016,622695.837,739805.378,694645.849,675573.378
2016-03-24,660489.845,0.028314662430578324,3,3,2016,714881.174,580452.532,572491.857,557959.328
2016-03-25,633524.2,0.0988408903716701,4,3,2016,660489.845,666756.819,664893.513,641922.802
2016-03-26,800133.517,0.02580915879818093,5,3,2016,633524.2,895038.512,898101.11,916704.069
2016-03-27,833336.065,0.034215424241839335,6,3,2016,800133.517,929605.582,954980.33,994502.727
2016-03-28,661057.866,0.02898668783104685,0,3,2016,833336.065,690469.801,668066.393,726619.758
2016-03-29,621166.063,0.0786265201999614,1,3,2016,661057.866,622695.837,668183.703,897927.643
2016-03-30,660138.989,0.2339083928884558,2,3,2016,621166.063,714881.174,739805.378,878452.365
2016-03-31,617374.338,0.05224408760572747,3,3,2016,660138.989,660489.845,580452.532,671564.752
2016-04-01,872467.3200000001,0.14466721114551315,4,4,2016,617374.338,633524.2,666756.819,747546.796
2016-04-02,1150824.581,0.048229367808402764,5,4,2016,872467.3200000001,800133.517,895038.512,1028620.677
2016-04-03,1266908.292,0.05732812821466639,6,4,2016,1150824.581,833336.065,929605.582,1078958.509
2016-04-04,795237.192,0.05452566785885436,0,4,2016,1266908.292,661057.866,690469.801,738126.524
2016-04-05,725750.101,0.10414585391838616,1,4,2016,795237.192,621166.063,622695.837,642291.345
2016-04-06,744784.843,0.2567652360240097,2,4,2016,725750.101,660138.989,714881.174,694645.849
2016-04-07,587939.72,0.06645005205635707,3,4,2016,744784.843,617374.338,660489.845,572491.857
2016-04-08,689727.196,0.16341518886548298,4,4,2016,587939.72,872467.3200000001,633524.2,664893.513
2016-04-09,927981.389,0.07670473012040116,5,4,2016,689727.196,1150824.581,800133.517,898101.11
2016-04-10,1008876.739,0.09628706089139002,6,4,2016,927981.389,1266908.292,833336.065,954980.33
2016-04-11,665348.9639999999,0.09078459164775975,0,4,2016,1008876.739,795237.192,661057.866,668066.393
2016-04-12,651657.034,0.14287050111086502,1,4,2016,665348.9639999999,725750.101,621166.063,668183.703
2016-04-13,672611.481,0.2942249033658704,2,4,2016,651657.034,744784.843,660138.989,739805.378
2016-04-14,546785.209,0.06363783333429562,3,4,2016,672611.481,587939.72,617374.338,580452.532
2016-04-15,667606.3,0.14770751863785586,4,4,2016,546785.209,689727.196,872467.3200000001,666756.819
2016-04-16,862121.492,0.052993514746991134,5,4,2016,667606.3,927981.389,1150824.581,895038.512
2016-04-17,1271833.739,0.06074425581817341,6,4,2016,862121.492,1008876.739,1266908.292,929605.582
2016-04-18,1345920.605,0.061575083769521456,0,4,2016,1271833.739,665348.9639999999,795237.192,690469.801
2016-04-19,1152089.208,0.09271655810875366,1,4,2016,1345920.605,651657.034,725750.101,622695.837
2016-04-20,1062426.29,0.19824312235345756,2,4,2016,1152089.208,672611.481,744784.843,714881.174
2016-04-21,998132.782,0.06789623106477631,3,4,2016,1062426.29,546785.209,587939.72,660489.845
2016-04-22,857059.244,0.14725221959101814,4,4,2016,998132.782,667606.3,689727.196,633524.2
2016-04-23,1022143.135,0.07022651088881011,5,4,2016,857059.244,862121.492,927981.389,800133.517
2016-04-24,1039369.932,0.08426608592714224,6,4,2016,1022143.135,1271833.739,1008876.739,833336.065
2016-04-25,680000.754,0.07962257200673634,0,4,2016,1039369.932,1345920.605,665348.9639999999,661057.866
2016-04-26,704799.418,0.11156227714138096,1,4,2016,680000.754,1152089.208,651657.034,621166.063
2016-04-27,670288.098,0.28311359185136536,2,4,2016,704799.418,1062426.29,672611.481,660138.989
2016-04-28,543339.849,0.1000377537190356,3,4,2016,670288.098,998132.782,546785.209,617374.338
2016-04-29,708711.429,0.20199892105874306,4,4,2016,543339.849,857059.244,667606.3,872467.3200000001
2016-04-30,1067335.77,0.11584922334234146,5,4,2016,708711.429,1022143.135,862121.492,1150824.581
2016-05-01,1270121.208,0.13184543329033208,6,5,2016,1067335.77,1039369.932,1271833.739,1266908.292
2016-05-02,973985.6699999999,0.10179239700723729,0,5,2016,1270121.208,680000.754,1345920.605,795237.192
2016-05-03,792205.55,0.17071206835145247,1,5,2016,973985.6699999999,704799.418,1152089.208,725750.101
2016-05-04,798654.454,0.3001297918010484,2,5,2016,792205.55,670288.098,1062426.29,744784.843
2016-05-05,648701.603,0.13602801749204246,3,5,2016,798654.454,543339.849,998132.782,587939.72
2016-05-06,761422.516,0.2098820334858603,4,5,2016,648701.603,708711.429,857059.244,689727.196
2016-05-07,1068424.777,0.11502961242165202,5,5,2016,761422.516,1067335.77,1022143.135,927981.389
2016-05-08,820824.638,0.13072899256710663,6,5,2016,1068424.777,1270121.208,1039369.932,1008876.739
2016-05-09,771767.654,0.1296996181184862,0,5,2016,820824.638,973985.6699999999,680000.754,665348.9639999999
2016-05-10,693010.487,0.17038916035912746,1,5,2016,771767.654,792205.55,704799.418,651657.034
2016-05-11,727543.463,0.2835204266002731,2,5,2016,693010.487,798654.454,670288.098,672611.481
2016-05-12,603394.207,0.10348844300389513,3,5,2016,727543.463,648701.603,543339.849,546785.209
2016-05-13,666833.9,0.19067737258108802,4,5,2016,603394.207,761422.516,708711.429,667606.3
2016-05-14,921606.521,0.09952208877653983,5,5,2016,666833.9,1068424.777,1067335.77,862121.492
2016-05-15,1070331.667,0.10629443424661378,6,5,2016,921606.521,820824.638,1270121.208,1271833.739
2016-05-16,746119.687,0.10828442729457156,0,5,2016,1070331.667,771767.654,973985.6699999999,1345920.605
2016-05-17,661929.839,0.15002466145056198,1,5,2016,746119.687,693010.487,792205.55,1152089.208
2016-05-18,671232.959,0.27663722931102375,2,5,2016,661929.839,727543.463,798654.454,1062426.29
2016-05-19,581470.56,0.11240814324288403,3,5,2016,671232.959,603394.207,648701.603,998132.782
2016-05-20,706024.058,0.18710026875599756,4,5,2016,581470.56,666833.9,761422.516,857059.244
2016-05-21,910756.163,0.09248868843504054,5,5,2016,706024.058,921606.521,1068424.777,1022143.135
2016-05-22,1030671.623,0.10540719621617059,6,5,2016,910756.163,1070331.667,820824.638,1039369.932
2016-05-23,695004.681,0.0955062517053752,0,5,2016,1030671.623,746119.687,771767.654,680000.754
2016-05-24,606377.205,0.15891208674310245,1,5,2016,695004.681,661929.839,693010.487,704799.418
2016-05-25,637511.039,0.28745416281332814,2,5,2016,606377.205,671232.959,727543.463,670288.098
2016-05-26,571968.623,0.150459512182017,3,5,2016,637511.039,581470.56,603394.207,543339.849
2016-05-27,852689.219,0.23248581732097634,4,5,2016,571968.623,706024.058,666833.9,708711.429
2016-05-28,816187.22,0.14988177222377974,5,5,2016,852689.219,910756.163,921606.521,1067335.77
2016-05-29,959853.658,0.16468668810344836,6,5,2016,816187.22,1030671.623,1070331.667,1270121.208
2016-05-30,752452.419,0.15874193102966155,0,5,2016,959853.658,695004.681,746119.687,973985.6699999999
2016-05-31,974327.99,0.19814528370472043,1,5,2016,752452.419,606377.205,661929.839,792205.55
2016-06-01,811525.32,0.2915664627691469,2,6,2016,974327.99,637511.039,671232.959,798654.454
2016-06-02,694535.936,0.11800329796038082,3,6,2016,811525.32,571968.623,581470.56,648701.603
2016-06-03,742363.085,0.19318299885560716,4,6,2016,694535.936,852689.219,706024.058,761422.516
2016-06-04,1011996.616,0.10259736184730484,5,6,2016,742363.085,816187.22,910756.163,1068424.777
2016-06-05,1123734.436,0.11177801620738087,6,6,2016,1011996.616,959853.658,1030671.623,820824.638
2016-06-06,729894.223,0.11207101854264162,0,6,2016,1123734.436,752452.419,695004.681,771767.654
2016-06-07,658714.653,0.1549476310192237,1,6,2016,729894.223,974327.99,606377.205,693010.487
2016-06-08,696747.55,0.3025334757187162,2,6,2016,658714.653,811525.32,637511.039,727543.463
2016-06-09,547139.613,0.11223362655703016,3,6,2016,696747.55,694535.936,571968.623,603394.207
2016-06-10,637354.32,0.20472165937464737,4,6,2016,547139.613,742363.085,852689.219,666833.9
2016-06-11,845838.206,0.11687416612155256,5,6,2016,637354.32,1011996.616,816187.22,921606.521
2016-06-12,947479.765,0.12829604967869684,6,6,2016,845838.206,1123734.436,959853.658,1070331.667
2016-06-13,685382.193,0.12469310681376282,0,6,2016,947479.765,729894.223,752452.419,746119.687
2016-06-14,622267.773,0.1785414910117802,1,6,2016,685382.193,658714.653,974327.99,661929.839
2016-06-15,708327.637,0.328291019371873,2,6,2016,622267.773,696747.55,811525.32,671232.959
2016-06-16,620526.243,0.13024760340393854,3,6,2016,708327.637,547139.613,694535.936,581470.56
2016-06-17,737897.438,0.20346566645756534,4,6,2016,620526.243,637354.32,742363.085,706024.058
2016-06-18,972971.11,0.1154349156369093,5,6,2016,737897.438,845838.206,1011996.616,910756.163
2016-06-19,837363.024,0.12739644328981023,6,6,2016,972971.11,947479.765,1123734.436,1030671.623
2016-06-20,735754.365,0.1334354407805654,0,6,2016,837363.024,685382.193,729894.223,695004.681
2016-06-21,679248.022,0.17296499245455293,1,6,2016,735754.365,622267.773,658714.653,606377.205
2016-06-22,677730.651,0.33291940783123886,2,6,2016,679248.022,708327.637,696747.55,637511.039
2016-06-23,559653.3369999999,0.08457174802836923,3,6,2016,677730.651,620526.243,547139.613,571968.623
2016-06-24,641812.676,0.16888519353581605,4,6,2016,559653.3369999999,737897.438,637354.32,852689.219
2016-06-25,860296.835,0.07635671471463684,5,6,2016,641812.676,972971.11,845838.206,816187.22
2016-06-26,954344.667,0.08819587085301961,6,6,2016,860296.835,837363.024,947479.765,959853.658
2016-06-27,684735.609,0.08005179996415229,0,6,2016,954344.667,735754.365,685382.193,752452.419
2016-06-28,596948.935,0.12467330057302135,1,6,2016,684735.609,679248.022,622267.773,974327.99
2016-06-29,632489.477,0.2743131709051343,2,6,2016,596948.935,677730.651,708327.637,811525.32
2016-06-30,554144.865,0.08626612104399813,3,6,2016,632489.477,559653.3369999999,620526.243,694535.936
2016-07-01,857027.554,0.16628436079430886,4,7,2016,554144.865,641812.676,737897.438,742363.085
2016-07-02,1078485.141,0.07448371697130317,5,7,2016,857027.554,860296.835,972971.11,1011996.616
2016-07-03,1126713.708,0.08112232535294582,6,7,2016,1078485.141,954344.667,837363.024,1123734.436
2016-07-04,850891.598,0.07514829051114923,0,7,2016,1126713.708,684735.609,735754.365,729894.223
2016-07-05,728011.558,0.12996235150431498,1,7,2016,850891.598,596948.935,679248.022,658714.653
2016-07-06,752110.94,0.2805496939055294,2,7,2016,728011.558,632489.477,677730.651,696747.55
2016-07-07,591702.782,0.06441258712892109,3,7,2016,752110.94,554144.865,559653.3369999999,547139.613
2016-07-08,688563.4,0.1706992224681126,4,7,2016,591702.782,857027.554,641812.676,637354.32
2016-07-09,868259.971,0.08079525872787242,5,7,2016,688563.4,1078485.141,860296.835,845838.206
2016-07-10,932486.3,0.09476844431923556,6,7,2016,868259.971,1126713.708,954344.667,947479.765
2016-07-11,688436.145,0.08504553752040431,0,7,2016,932486.3,850891.598,684735.609,685382.193
2016-07-12,627038.78,0.12762632799202628,1,7,2016,688436.145,728011.558,596948.935,622267.773
2016-07-13,642494.402,0.2674254662221944,2,7,2016,627038.78,752110.94,632489.477,708327.637
2016-07-14,535124.328,0.07277446186300093,3,7,2016,642494.402,591702.782,554144.865,620526.243
2016-07-15,675032.429,0.16255381709965225,4,7,2016,535124.328,688563.4,857027.554,737897.438
2016-07-16,887192.885,0.06894182430238945,5,7,2016,675032.429,868259.971,1078485.141,972971.11
2016-07-17,932586.697,0.07955054928260466,6,7,2016,887192.885,932486.3,1126713.708,837363.024
2016-07-18,702619.751,0.07499763268112285,0,7,2016,932586.697,688436.145,850891.598,735754.365
2016-07-19,633176.292,0.1213235791841682,1,7,2016,702619.751,627038.78,728011.558,679248.022
2016-07-20,686848.847,0.25861355780946665,2,7,2016,633176.292,642494.402,752110.94,677730.651
2016-07-21,578823.688,0.07167084357473635,3,7,2016,686848.847,535124.328,591702.782,559653.3369999999
2016-07-22,646633.655,0.1523526439402539,4,7,2016,578823.688,675032.429,688563.4,641812.676
2016-07-23,822292.472,0.06421483328379542,5,7,2016,646633.655,887192.885,868259.971,860296.835
2016-07-24,847867.678,0.07383088968276486,6,7,2016,822292.472,932586.697,932486.3,954344.667
2016-07-25,697383.6020000001,0.0711156884930598,0,7,2016,847867.678,702619.751,688436.145,684735.609
2016-07-26,622771.924,0.11594327588859,1,7,2016,697383.6020000001,633176.292,627038.78,596948.935
2016-07-27,651121.985,0.2027002236762133,2,7,2016,622771.924,686848.847,642494.402,632489.477
2016-07-28,533256.249,0.07096278584819736,3,7,2016,651121.985,578823.688,535124.328,554144.865
2016-07-29,669585.838,0.16120399935937713,4,7,2016,533256.249,646633.655,675032.429,857027.554
2016-07-30,910213.872,0.06932908291250477,5,7,2016,669585.838,822292.472,887192.885,1078485.141
2016-07-31,997916.957,0.07598237154717473,6,7,2016,910213.872,847867.678,932586.697,1126713.708
2016-08-01,895580.405,0.0702143231907804,0,8,2016,997916.957,697383.6020000001,702619.751,850891.598
2016-08-02,777592.839,0.11329773318552898,1,8,2016,895580.405,622771.924,633176.292,728011.558
2016-08-03,779844.81,0.24152572868953248,2,8,2016,777592.839,651121.985,686848.847,752110.94
2016-08-04,622883.098,0.10798215301709792,3,8,2016,779844.81,533256.249,578823.688,591702.782
2016-08-05,704092.739,0.19633552136375607,4,8,2016,622883.098,669585.838,646633.655,688563.4
2016-08-06,858903.212,0.10245462907874187,5,8,2016,704092.739,910213.872,822292.472,868259.971
2016-08-07,904321.437,0.11880329339135196,6,8,2016,858903.212,997916.957,847867.678,932486.3
2016-08-08,715195.539,0.12072339701772106,0,8,2016,904321.437,895580.405,697383.6020000001,688436.145
2016-08-09,635538.981,0.16700305594630394,1,8,2016,715195.539,777592.839,622771.924,627038.78
2016-08-10,658457.436,0.29445291737885393,2,8,2016,635538.981,779844.81,651121.985,642494.402
2016-08-11,596729.28,0.12952529495452278,3,8,2016,658457.436,622883.098,533256.249,535124.328
2016-08-12,745662.505,0.19558224400729388,4,8,2016,596729.28,704092.739,669585.838,675032.429
2016-08-13,714905.919,0.11594011155473452,5,8,2016,745662.505,858903.212,910213.872,887192.885
2016-08-14,761826.128,0.12640007274730802,6,8,2016,714905.919,904321.437,997916.957,932586.697
2016-08-15,720032.3,0.1291903821536895,0,8,2016,761826.128,715195.539,895580.405,702619.751
2016-08-16,718671.651,0.1624813095626058,1,8,2016,720032.3,635538.981,777592.839,633176.292
2016-08-17,725945.703,0.3025275211250889,2,8,2016,718671.651,658457.436,779844.81,686848.847
2016-08-18,577350.521,0.13599752861399084,3,8,2016,725945.703,596729.28,622883.098,578823.688
2016-08-19,678767.116,0.2119913098441852,4,8,2016,577350.521,745662.505,704092.739,646633.655
2016-08-20,828986.336,0.11872794728428432,5,8,2016,678767.116,714905.919,858903.212,822292.472
2016-08-21,901870.15,0.12994602382615725,6,8,2016,828986.336,761826.128,904321.437,847867.678
2016-08-22,714866.234,0.12608119912962623,0,8,2016,901870.15,720032.3,715195.539,697383.6020000001
2016-08-23,660819.978,0.1665454369782991,1,8,2016,714866.234,718671.651,635538.981,622771.924
2016-08-24,674613.048,0.3077321282407215,2,8,2016,660819.978,725945.703,658457.436,651121.985
2016-08-25,554421.5290000001,0.10476006244699779,3,8,2016,674613.048,577350.521,596729.28,533256.249
2016-08-26,646698.273,0.17647689001946662,4,8,2016,554421.5290000001,678767.116,745662.505,669585.838
2016-08-27,791047.535,0.08850709205484092,5,8,2016,646698.273,828986.336,714905.919,910213.872
2016-08-28,858802.42,0.09783903729567972,6,8,2016,791047.535,901870.15,761826.128,997916.957
2016-08-29,671845.737,0.10273855172203021,0,8,2016,858802.42,714866.234,720032.3,895580.405
2016-08-30,624711.335,0.14602692938171197,1,8,2016,671845.737,660819.978,718671.651,777592.839
